"DateTime";"grid (77) (kw)";"solar (77) (kw)"
"2018-05-21 18:00:00";2,489;0,935
"2018-05-21 18:15:00";0,988;0,657
"2018-05-21 18:30:00";2,109;0,527
"2018-05-21 18:45:00";2,752;0,415
"2018-05-21 19:00:00";1,377;0,254
"2018-05-21 19:15:00";2,874;0,127
"2018-05-21 19:30:00";2,932;0,063
"2018-05-21 19:45:00";1,153;0,011
"2018-05-21 20:00:00";3,466;-0,012
"2018-05-21 20:15:00";1,588;-0,007
"2018-05-21 20:30:00";2,505;-0,006
"2018-05-21 20:45:00";2,377;-0,006
"2018-05-21 21:00:00";0,942;-0,006
"2018-05-21 21:15:00";1,985;-0,006
"2018-05-21 21:30:00";1,178;-0,006
"2018-05-21 21:45:00";1,567;-0,007
"2018-05-21 22:00:00";1,545;-0,007
"2018-05-21 22:15:00";0,772;-0,006
"2018-05-21 22:30:00";1,567;-0,005
"2018-05-21 22:45:00";0,697;-0,005
"2018-05-21 23:00:00";1,476;-0,006
"2018-05-21 23:15:00";0,774;-0,007
"2018-05-21 23:30:00";1,505;-0,007
"2018-05-21 23:45:00";0,428;-0,007
"2018-05-22 00:00:00";1,145;-0,006
"2018-05-22 00:15:00";0,492;-0,006
"2018-05-22 00:30:00";0,442;-0,006
"2018-05-22 00:45:00";1,037;-0,007
"2018-05-22 01:00:00";0,352;-0,007
"2018-05-22 01:15:00";0,488;-0,006
"2018-05-22 01:30:00";0,418;-0,007
"2018-05-22 01:45:00";0,476;-0,006
"2018-05-22 02:00:00";1,105;-0,006
"2018-05-22 02:15:00";0,376;-0,007
"2018-05-22 02:30:00";0,415;-0,007
"2018-05-22 02:45:00";1,14;-0,006
"2018-05-22 03:00:00";0,409;-0,007
"2018-05-22 03:15:00";0,397;-0,007
"2018-05-22 03:30:00";0,385;-0,007
"2018-05-22 03:45:00";0,386;-0,007
"2018-05-22 04:00:00";0,464;-0,006
"2018-05-22 04:15:00";1,062;-0,007
"2018-05-22 04:30:00";0,391;-0,007
"2018-05-22 04:45:00";0,401;-0,007
"2018-05-22 05:00:00";0,465;-0,007
"2018-05-22 05:15:00";1,204;-0,008
"2018-05-22 05:30:00";1,593;-0,008
"2018-05-22 05:45:00";0,953;-0,007
"2018-05-22 06:00:00";1,132;-0,009
"2018-05-22 06:15:00";1,086;-0,009
"2018-05-22 06:30:00";1,13;-0,001
"2018-05-22 06:45:00";1,145;0,031
"2018-05-22 07:00:00";1,392;0,017
"2018-05-22 07:15:00";1,21;0,082
"2018-05-22 07:30:00";2,061;0,207
"2018-05-22 07:45:00";2,734;0,255
"2018-05-22 08:00:00";2,53;0,335
"2018-05-22 08:15:00";1,135;0,425
"2018-05-22 08:30:00";1,333;0,534
"2018-05-22 08:45:00";0,888;0,302
"2018-05-22 09:00:00";1,276;0,605
"2018-05-22 09:15:00";0,631;0,762
"2018-05-22 09:30:00";1,456;0,655
"2018-05-22 09:45:00";1,097;0,725
"2018-05-22 10:00:00";1,186;0,462
"2018-05-22 10:15:00";0,806;0,587
"2018-05-22 10:30:00";0,789;0,904
"2018-05-22 10:45:00";0,682;1,133
"2018-05-22 11:00:00";-0,372;1,579
"2018-05-22 11:15:00";-0,288;1,75
"2018-05-22 11:30:00";2,191;1,95
"2018-05-22 11:45:00";1,156;2,078
"2018-05-22 12:00:00";0,084;1,767
"2018-05-22 12:15:00";2,237;1,447
"2018-05-22 12:30:00";1,34;1,597
"2018-05-22 12:45:00";1,203;1,028
"2018-05-22 13:00:00";1,871;1,956
"2018-05-22 13:15:00";-1,071;2,567
"2018-05-22 13:30:00";2,763;1,972
"2018-05-22 13:45:00";2,47;2,383
"2018-05-22 14:00:00";0,078;2,488
"2018-05-22 14:15:00";0,211;2,355
"2018-05-22 14:30:00";1,061;2,358
"2018-05-22 14:45:00";-0,223;2,259
"2018-05-22 15:00:00";-0,01;2,201
"2018-05-22 15:15:00";1,659;2,094
"2018-05-22 15:30:00";0,895;1,663
"2018-05-22 15:45:00";0,92;1,066
"2018-05-22 16:00:00";0,593;1,598
"2018-05-22 16:15:00";1,692;1,682
"2018-05-22 16:30:00";-0,534;1,547
"2018-05-22 16:45:00";0,204;1,351
"2018-05-22 17:00:00";0,98;1,211
"2018-05-22 17:15:00";0,876;1,068
"2018-05-22 17:30:00";1,511;0,594
"2018-05-22 17:45:00";2,313;0,665
"2018-05-22 18:00:00";3,297;0,498
"2018-05-22 18:15:00";1,527;0,404
"2018-05-22 18:30:00";2,28;0,253
"2018-05-22 18:45:00";2,702;0,141
"2018-05-22 19:00:00";0,955;0,067
"2018-05-22 19:15:00";2,789;0,035
"2018-05-22 19:30:00";2,712;0,012
"2018-05-22 19:45:00";2,178;-0,01
"2018-05-22 20:00:00";3,463;-0,006
"2018-05-22 20:15:00";1,119;-0,006
"2018-05-22 20:30:00";2,671;-0,006
"2018-05-22 20:45:00";2,735;-0,005
"2018-05-22 21:00:00";1,407;-0,005
"2018-05-22 21:15:00";4,046;-0,006
"2018-05-22 21:30:00";1,26;-0,005
"2018-05-22 21:45:00";2,281;-0,005
"2018-05-22 22:00:00";2,042;-0,006
"2018-05-22 22:15:00";0,747;-0,005
"2018-05-22 22:30:00";1,972;-0,006
"2018-05-22 22:45:00";1,542;-0,006
"2018-05-22 23:00:00";1,018;-0,005
"2018-05-22 23:15:00";0,958;-0,006
"2018-05-22 23:30:00";1,543;-0,006
"2018-05-22 23:45:00";0,349;-0,006
"2018-05-23 00:00:00";1,297;-0,006
"2018-05-23 00:15:00";0,427;-0,005
"2018-05-23 00:30:00";1,221;-0,006
"2018-05-23 00:45:00";0,333;-0,006
"2018-05-23 01:00:00";1,001;-0,006
"2018-05-23 01:15:00";0,395;-0,006
"2018-05-23 01:30:00";0,428;-0,006
"2018-05-23 01:45:00";0,389;-0,006
"2018-05-23 02:00:00";0,321;-0,006
"2018-05-23 02:15:00";0,352;-0,006
"2018-05-23 02:30:00";0,373;-0,006
"2018-05-23 02:45:00";0,429;-0,006
"2018-05-23 03:00:00";0,398;-0,006
"2018-05-23 03:15:00";0,386;-0,006
"2018-05-23 03:30:00";0,494;-0,005
"2018-05-23 03:45:00";0,491;-0,005
"2018-05-23 04:00:00";0,417;-0,006
"2018-05-23 04:15:00";0,421;-0,006
"2018-05-23 04:30:00";0,36;-0,006
"2018-05-23 04:45:00";0,442;-0,005
"2018-05-23 05:00:00";0,438;-0,006
"2018-05-23 05:15:00";0,429;-0,006
"2018-05-23 05:30:00";0,385;-0,006
"2018-05-23 05:45:00";0,36;-0,006
"2018-05-23 06:00:00";0,618;-0,005
"2018-05-23 06:15:00";0,578;-0,007
"2018-05-23 06:30:00";0,57;0
"2018-05-23 06:45:00";0,572;0,015
"2018-05-23 07:00:00";1,257;0,057
"2018-05-23 07:15:00";0,594;0,121
"2018-05-23 07:30:00";1,108;0,194
"2018-05-23 07:45:00";0,595;0,319
"2018-05-23 08:00:00";1,004;0,292
"2018-05-23 08:15:00";0,545;0,381
"2018-05-23 08:30:00";1,717;0,301
"2018-05-23 08:45:00";1,144;0,41
"2018-05-23 09:00:00";1,537;0,463
"2018-05-23 09:15:00";0,207;0,652
"2018-05-23 09:30:00";0,655;1,004
"2018-05-23 09:45:00";0,476;1,111
"2018-05-23 10:00:00";-0,597;1,242
"2018-05-23 10:15:00";0,998;0,795
"2018-05-23 10:30:00";0,292;1,49
"2018-05-23 10:45:00";-0,205;1,821
"2018-05-23 11:00:00";-0,728;2,03
"2018-05-23 11:15:00";0,762;1,446
"2018-05-23 11:30:00";0,552;1,966
"2018-05-23 11:45:00";-0,641;2,066
"2018-05-23 12:00:00";-0,312;2,09
"2018-05-23 12:15:00";0,793;1,808
"2018-05-23 12:30:00";-0,34;2,217
"2018-05-23 12:45:00";-1,417;2,426
"2018-05-23 13:00:00";0,254;2,277
"2018-05-23 13:15:00";1,14;1,8
"2018-05-23 13:30:00";-0,396;1,933
"2018-05-23 13:45:00";0,475;1,93
"2018-05-23 14:00:00";1,761;1,6
"2018-05-23 14:15:00";-0,384;1,772
"2018-05-23 14:30:00";0,48;2,41
"2018-05-23 14:45:00";0,192;2,45
"2018-05-23 15:00:00";0,725;1,473
"2018-05-23 15:15:00";1,063;2,309
"2018-05-23 15:30:00";0,777;1,078
"2018-05-23 15:45:00";3,042;0,522
"2018-05-23 16:00:00";1,87;0,457
"2018-05-23 16:15:00";1,706;1,083
"2018-05-23 16:30:00";1,793;1,564
"2018-05-23 16:45:00";1,269;1,242
"2018-05-23 17:00:00";2,019;1,219
"2018-05-23 17:15:00";1,939;1,048
"2018-05-23 17:30:00";1,057;0,883
"2018-05-23 17:45:00";3,293;0,715
"2018-05-23 18:00:00";1,32;0,548
"2018-05-23 18:15:00";2,433;0,388
"2018-05-23 18:30:00";2,877;0,247
"2018-05-23 18:45:00";1,616;0,14
"2018-05-23 19:00:00";2,907;0,068
"2018-05-23 19:15:00";3,498;0,034
"2018-05-23 19:30:00";1,424;0,001
"2018-05-23 19:45:00";2,923;-0,011
"2018-05-23 20:00:00";2,338;-0,005
"2018-05-23 20:15:00";1,233;-0,006
"2018-05-23 20:30:00";4,694;-0,007
"2018-05-23 20:45:00";5,661;-0,007
"2018-05-23 21:00:00";5,401;-0,007
"2018-05-23 21:15:00";5,923;-0,007
"2018-05-23 21:30:00";2,807;-0,007
"2018-05-23 21:45:00";2,429;-0,007
"2018-05-23 22:00:00";0,567;-0,005
"2018-05-23 22:15:00";1,431;-0,005
"2018-05-23 22:30:00";0,561;-0,005
"2018-05-23 22:45:00";1,331;-0,005
"2018-05-23 23:00:00";0,833;-0,005
"2018-05-23 23:15:00";0,826;-0,006
"2018-05-23 23:30:00";1,174;-0,006
"2018-05-23 23:45:00";0,408;-0,006
"2018-05-24 00:00:00";1,099;-0,006
"2018-05-24 00:15:00";0,374;-0,006
"2018-05-24 00:30:00";1,109;-0,006
"2018-05-24 00:45:00";0,44;-0,006
"2018-05-24 01:00:00";1,202;-0,006
"2018-05-24 01:15:00";0,342;-0,006
"2018-05-24 01:30:00";1,044;-0,007
"2018-05-24 01:45:00";0,356;-0,006
"2018-05-24 02:00:00";0,437;-0,006
"2018-05-24 02:15:00";0,438;-0,006
"2018-05-24 02:30:00";1,008;-0,006
"2018-05-24 02:45:00";0,331;-0,007
"2018-05-24 03:00:00";0,359;-0,006
"2018-05-24 03:15:00";0,448;-0,006
"2018-05-24 03:30:00";1,004;-0,006
"2018-05-24 03:45:00";0,471;-0,006
"2018-05-24 04:00:00";0,289;-0,007
"2018-05-24 04:15:00";0,349;-0,006
"2018-05-24 04:30:00";0,453;-0,006
"2018-05-24 04:45:00";0,438;-0,006
"2018-05-24 05:00:00";0,802;-0,006
"2018-05-24 05:15:00";0,509;-0,007
"2018-05-24 05:30:00";0,362;-0,006
"2018-05-24 05:45:00";0,448;-0,006
"2018-05-24 06:00:00";0,489;-0,006
"2018-05-24 06:15:00";0,416;-0,007
"2018-05-24 06:30:00";0,293;-0,005
"2018-05-24 06:45:00";0,397;0,028
"2018-05-24 07:00:00";0,818;0,071
"2018-05-24 07:15:00";0,674;0,091
"2018-05-24 07:30:00";0,695;0,154
"2018-05-24 07:45:00";0,825;0,194
"2018-05-24 08:00:00";1,49;0,239
"2018-05-24 08:15:00";0,494;0,323
"2018-05-24 08:30:00";1,279;0,352
"2018-05-24 08:45:00";0,593;0,352
"2018-05-24 09:00:00";1,115;0,478
"2018-05-24 09:15:00";0,12;0,738
"2018-05-24 09:30:00";0,955;0,742
"2018-05-24 09:45:00";0,739;1,1
"2018-05-24 10:00:00";0,101;0,821
"2018-05-24 10:15:00";0,789;1,139
"2018-05-24 10:30:00";1,149;0,803
"2018-05-24 10:45:00";0,71;1,053
"2018-05-24 11:00:00";-0,634;1,789
"2018-05-24 11:15:00";0,553;2,111
"2018-05-24 11:30:00";1,395;1,147
"2018-05-24 11:45:00";0,931;0,542
"2018-05-24 12:00:00";0,192;1,378
"2018-05-24 12:15:00";0,942;1,399
"2018-05-24 12:30:00";-0,093;2,381
"2018-05-24 12:45:00";-0,943;2,083
"2018-05-24 13:00:00";0,226;2,303
"2018-05-24 13:15:00";-0,195;2,429
"2018-05-24 13:30:00";-0,754;2,455
"2018-05-24 13:45:00";1,079;0,546
"2018-05-24 14:00:00";0,699;1,943
"2018-05-24 14:15:00";0,459;2,12
"2018-05-24 14:30:00";-0,838;2,137
"2018-05-24 14:45:00";0,424;2,027
"2018-05-24 15:00:00";0,688;2,113
"2018-05-24 15:15:00";-0,239;1,942
"2018-05-24 15:30:00";2,171;1,939
"2018-05-24 15:45:00";0,869;1,821
"2018-05-24 16:00:00";2,232;1,767
"2018-05-24 16:15:00";2,714;1,648
"2018-05-24 16:30:00";0,724;1,481
"2018-05-24 16:45:00";3,147;1,311
"2018-05-24 17:00:00";3,405;1,185
"2018-05-24 17:15:00";3,634;0,993
"2018-05-24 17:30:00";4,992;0,858
"2018-05-24 17:45:00";5,464;0,683
"2018-05-24 18:00:00";2,704;0,531
"2018-05-24 18:15:00";4,232;0,373
"2018-05-24 18:30:00";4,15;0,249
"2018-05-24 18:45:00";2,689;0,13
"2018-05-24 19:00:00";4,235;0,07
"2018-05-24 19:15:00";2,489;0,038
"2018-05-24 19:30:00";3,88;0,014
"2018-05-24 19:45:00";3,11;-0,009
"2018-05-24 20:00:00";2,688;-0,006
"2018-05-24 20:15:00";3,509;-0,006
"2018-05-24 20:30:00";2,661;-0,006
"2018-05-24 20:45:00";1,787;-0,006
"2018-05-24 21:00:00";2,63;-0,006
"2018-05-24 21:15:00";3,024;-0,006
"2018-05-24 21:30:00";1,477;-0,005
"2018-05-24 21:45:00";1,889;-0,006
"2018-05-24 22:00:00";1,769;-0,007
"2018-05-24 22:15:00";0,924;-0,006
"2018-05-24 22:30:00";1,876;-0,006
"2018-05-24 22:45:00";1,543;-0,006
"2018-05-24 23:00:00";1,108;-0,007
"2018-05-24 23:15:00";1,664;-0,008
"2018-05-24 23:30:00";0,842;-0,007
"2018-05-24 23:45:00";1,765;-0,007
"2018-05-25 00:00:00";1,629;-0,005
"2018-05-25 00:15:00";0,686;-0,004
"2018-05-25 00:30:00";1,464;-0,005
"2018-05-25 00:45:00";0,684;-0,006
"2018-05-25 01:00:00";1,335;-0,003
"2018-05-25 01:15:00";1,3;-0,006
"2018-05-25 01:30:00";0,446;-0,005
"2018-05-25 01:45:00";1,283;-0,006
"2018-05-25 02:00:00";1,124;-0,006
"2018-05-25 02:15:00";0,581;-0,006
"2018-05-25 02:30:00";1,178;-0,006
"2018-05-25 02:45:00";0,442;-0,006
"2018-05-25 03:00:00";0,978;-0,006
"2018-05-25 03:15:00";0,601;-0,006
"2018-05-25 03:30:00";0,42;-0,006
"2018-05-25 03:45:00";1,006;-0,007
"2018-05-25 04:00:00";0,306;-0,007
"2018-05-25 04:15:00";0,444;-0,006
"2018-05-25 04:30:00";0,435;-0,006
"2018-05-25 04:45:00";1,049;-0,006
"2018-05-25 06:00:00";0,425;-0,006
"2018-05-25 06:15:00";0,393;-0,007
"2018-05-25 06:30:00";0,369;0,007
"2018-05-25 06:45:00";0,856;0,035
"2018-05-25 07:00:00";1,07;0,056
"2018-05-25 07:15:00";0,72;0,131
"2018-05-25 07:30:00";0,709;0,154
"2018-05-25 07:45:00";0,709;0,097
"2018-05-25 08:00:00";0,722;0,126
"2018-05-25 08:15:00";1,352;0,189
"2018-05-25 08:30:00";0,38;0,331
"2018-05-25 08:45:00";1,284;0,318
"2018-05-25 09:00:00";1,243;0,427
"2018-05-25 09:15:00";0,922;0,603
"2018-05-25 09:30:00";0,257;0,775
"2018-05-25 09:45:00";1,361;0,862
"2018-05-25 10:00:00";1,809;1,08
"2018-05-25 10:15:00";0,409;1,227
"2018-05-25 10:30:00";0,43;1,376
"2018-05-25 10:45:00";1,914;1,522
"2018-05-25 11:00:00";0,165;1,628
"2018-05-25 11:15:00";-0,57;1,749
"2018-05-25 11:30:00";0,493;1,854
"2018-05-25 11:45:00";0,18;1,977
"2018-05-25 12:00:00";-1,093;2,084
"2018-05-25 12:15:00";-0,424;2,163
"2018-05-25 12:30:00";0,086;2,222
"2018-05-25 12:45:00";0,013;1,837
"2018-05-25 13:00:00";-0,754;2,416
"2018-05-25 13:15:00";0,69;2,331
"2018-05-25 13:30:00";-0,266;2,365
"2018-05-25 13:45:00";-0,555;2,347
"2018-05-25 14:00:00";1,09;2,02
"2018-05-25 14:15:00";-0,108;2,295
"2018-05-25 14:30:00";1,331;2,23
"2018-05-25 14:45:00";1,404;2,198
"2018-05-25 15:00:00";1,097;2,075
"2018-05-25 15:15:00";2,033;1,531
"2018-05-25 15:30:00";3,022;1,962
"2018-05-25 15:45:00";2,411;1,859
"2018-05-25 16:00:00";3,88;1,241
"2018-05-25 16:15:00";1,991;1,382
"2018-05-25 16:30:00";3,517;1,121
"2018-05-25 16:45:00";3,357;1,338
"2018-05-25 17:00:00";2,149;1,073
"2018-05-25 17:15:00";3,687;0,977
"2018-05-25 17:30:00";2,603;0,834
"2018-05-25 17:45:00";3,647;0,68
"2018-05-25 18:00:00";4,193;0,512
"2018-05-25 18:15:00";2,723;0,375
"2018-05-25 18:30:00";4,127;0,239
"2018-05-25 18:45:00";2,422;0,148
"2018-05-25 19:00:00";3,616;0,076
"2018-05-25 19:15:00";3,11;0,04
"2018-05-25 19:30:00";2,16;0,018
"2018-05-25 19:45:00";0,754;-0,007
"2018-05-25 20:00:00";0,738;-0,007
"2018-05-25 20:15:00";0,792;-0,006
"2018-05-25 20:30:00";2,539;-0,007
"2018-05-25 20:45:00";4,524;-0,007
"2018-05-25 21:00:00";2,187;-0,006
"2018-05-25 21:15:00";3,022;-0,007
"2018-05-25 21:30:00";3,674;-0,007
"2018-05-25 21:45:00";1,781;-0,006
"2018-05-25 22:00:00";2,365;-0,007
"2018-05-25 22:15:00";2,124;-0,007
"2018-05-25 22:30:00";1,847;-0,007
"2018-05-25 22:45:00";1,097;-0,006
"2018-05-25 23:00:00";2,195;-0,006
"2018-05-25 23:15:00";1,925;-0,006
"2018-05-25 23:30:00";0,396;-0,005
"2018-05-25 23:45:00";0,238;-0,007
"2018-05-26 00:00:00";0,282;-0,006
"2018-05-26 00:15:00";0,41;-0,005
"2018-05-26 00:30:00";0,395;-0,005
"2018-05-26 00:45:00";0,392;-0,005
"2018-05-26 01:00:00";0,334;-0,006
"2018-05-26 01:15:00";0,273;-0,006
"2018-05-26 01:30:00";0,323;-0,006
"2018-05-26 01:45:00";0,405;-0,005
"2018-05-26 02:00:00";1,141;-0,005
"2018-05-26 02:15:00";0,333;-0,006
"2018-05-26 02:30:00";1,106;-0,006
"2018-05-26 02:45:00";0,319;-0,006
"2018-05-26 03:00:00";0,347;-0,006
"2018-05-26 03:15:00";1,112;-0,005
"2018-05-26 03:30:00";0,336;-0,006
"2018-05-26 03:45:00";0,424;-0,005
"2018-05-26 04:00:00";1,175;-0,005
"2018-05-26 04:15:00";0,398;-0,005
"2018-05-26 04:30:00";1,061;-0,005
"2018-05-26 04:45:00";0,372;-0,006
"2018-05-26 05:00:00";0,389;-0,005
"2018-05-26 05:15:00";1,111;-0,005
"2018-05-26 05:30:00";0,396;-0,005
"2018-05-26 05:45:00";0,367;-0,005
"2018-05-26 06:00:00";0,314;-0,006
"2018-05-26 06:15:00";1,076;-0,006
"2018-05-26 06:30:00";0,39;0,004
"2018-05-26 06:45:00";0,362;0,024
"2018-05-26 07:00:00";0,296;0,046
"2018-05-26 07:15:00";0,947;0,05
"2018-05-26 07:30:00";0,265;0,069
"2018-05-26 07:45:00";0,266;0,093
"2018-05-26 08:00:00";0,405;0,102
"2018-05-26 08:15:00";1,129;0,14
"2018-05-26 08:30:00";0,254;0,222
"2018-05-26 08:45:00";3,433;0,34
"2018-05-26 09:00:00";0,824;0,478
"2018-05-26 09:15:00";1,471;0,61
"2018-05-26 09:30:00";1,847;0,763
"2018-05-26 09:45:00";-0,279;0,937
"2018-05-26 10:00:00";0,524;1,08
"2018-05-26 10:15:00";-0,162;1,249
"2018-05-26 10:30:00";0,569;1,393
"2018-05-26 10:45:00";0,654;1,534
"2018-05-26 11:00:00";-0,066;1,654
"2018-05-26 11:15:00";0,276;1,766
"2018-05-26 11:30:00";0,519;1,882
"2018-05-26 11:45:00";-0,654;1,979
"2018-05-26 12:00:00";-0,607;2,057
"2018-05-26 12:15:00";0,475;2,113
"2018-05-26 12:30:00";-0,603;2,189
"2018-05-26 12:45:00";-0,957;2,243
"2018-05-26 13:00:00";-0,202;2,287
"2018-05-26 13:15:00";-0,401;2,314
"2018-05-26 13:30:00";-1,297;2,338
"2018-05-26 13:45:00";0,37;2,312
"2018-05-26 14:00:00";-0,092;2,313
"2018-05-26 14:15:00";-1,385;2,284
"2018-05-26 14:30:00";1,726;2,244
"2018-05-26 14:45:00";-0,503;2,18
"2018-05-26 15:00:00";0,521;2,138
"2018-05-26 15:15:00";1,128;2,063
"2018-05-26 15:30:00";0,779;1,637
"2018-05-26 15:45:00";2,384;1,882
"2018-05-26 16:00:00";1,162;1,257
"2018-05-26 16:15:00";2,544;1,623
"2018-05-26 16:30:00";1,378;1,432
"2018-05-26 16:45:00";2,935;1,315
"2018-05-26 17:00:00";3,123;1,166
"2018-05-26 17:15:00";-0,574;0,997
"2018-05-26 17:30:00";2,87;0,849
"2018-05-26 17:45:00";3,542;0,684
"2018-05-26 19:00:00";4,094;0,077
"2018-05-26 19:15:00";2,13;0,04
"2018-05-26 19:30:00";2,528;0,017
"2018-05-26 19:45:00";2,986;-0,006
"2018-05-26 20:00:00";2,589;-0,008
"2018-05-26 20:15:00";1,838;-0,006
"2018-05-26 20:30:00";2,522;-0,006
"2018-05-26 20:45:00";4,279;-0,007
"2018-05-26 21:00:00";1,199;-0,003
"2018-05-26 21:15:00";0,946;-0,003
"2018-05-26 21:30:00";3,494;-0,007
"2018-05-26 21:45:00";1,633;-0,006
"2018-05-26 22:00:00";3,529;-0,008
"2018-05-26 22:15:00";2,201;-0,006
"2018-05-26 22:30:00";0,587;-0,006
"2018-05-26 22:45:00";1,912;-0,006
"2018-05-26 23:00:00";1,77;-0,006
"2018-05-26 23:15:00";0,433;-0,005
"2018-05-26 23:30:00";1,684;-0,004
"2018-05-26 23:45:00";1,745;-0,005
"2018-05-27 00:00:00";0,419;-0,005
"2018-05-27 00:15:00";1,443;-0,006
"2018-05-27 00:30:00";1,326;-0,007
"2018-05-27 00:45:00";0,409;-0,006
"2018-05-27 01:00:00";1,406;-0,006
"2018-05-27 01:15:00";1,368;-0,006
"2018-05-27 01:30:00";0,369;-0,006
"2018-05-27 01:45:00";1,186;-0,007
"2018-05-27 02:00:00";1,243;-0,006
"2018-05-27 02:15:00";0,453;-0,005
"2018-05-27 02:30:00";1,29;-0,006
"2018-05-27 02:45:00";0,466;-0,006
"2018-05-27 03:00:00";1,096;-0,007
"2018-05-27 03:15:00";0,967;-0,007
"2018-05-27 03:30:00";0,569;-0,006
"2018-05-27 03:45:00";1,188;-0,006
"2018-05-27 04:00:00";0,45;-0,006
"2018-05-27 04:15:00";0,71;-0,007
"2018-05-27 04:30:00";0,668;-0,007
"2018-05-27 04:45:00";0,41;-0,006
"2018-05-27 05:00:00";1,154;-0,006
"2018-05-27 05:15:00";0,431;-0,006
"2018-05-27 05:30:00";0,604;-0,006
"2018-05-27 05:45:00";0,747;-0,007
"2018-05-27 06:00:00";0,427;-0,006
"2018-05-27 06:15:00";0,449;-0,006
"2018-05-27 06:30:00";0,439;-0,006
"2018-05-27 06:45:00";0,414;0,003
"2018-05-27 07:00:00";1,22;0,03
"2018-05-27 07:15:00";0,61;0,091
"2018-05-27 07:30:00";0,8;0,106
"2018-05-27 07:45:00";1,633;0,109
"2018-05-27 08:00:00";0,891;0,104
"2018-05-27 08:15:00";0,787;0,145
"2018-05-27 08:30:00";1,708;0,179
"2018-05-27 08:45:00";4,01;0,223
"2018-05-27 09:00:00";1,204;0,34
"2018-05-27 09:15:00";3,988;0,466
"2018-05-27 09:30:00";2,598;0,618
"2018-05-27 09:45:00";1,999;0,775
"2018-05-27 10:00:00";1,205;0,929
"2018-05-27 10:15:00";1,282;1,09
"2018-05-27 10:30:00";0,31;1,226
"2018-05-27 10:45:00";1,292;1,338
"2018-05-27 11:00:00";1,517;1,46
"2018-05-27 11:15:00";0,886;1,632
"2018-05-27 11:30:00";0,283;1,752
"2018-05-27 11:45:00";1,416;1,841
"2018-05-27 12:00:00";0,861;1,936
"2018-05-27 12:15:00";2,096;2,053
"2018-05-27 12:30:00";6,032;1,872
"2018-05-27 12:45:00";4,186;1,974
"2018-05-27 13:00:00";-0,141;2,204
"2018-05-27 13:15:00";2,709;2,139
"2018-05-27 13:30:00";2,734;1,947
"2018-05-27 13:45:00";0,955;2,355
"2018-05-27 14:00:00";2,69;1,92
"2018-05-27 14:15:00";2,347;2,366
"2018-05-27 14:30:00";3,51;2,259
"2018-05-27 14:45:00";4,536;2,225
"2018-05-27 15:00:00";3,337;2,191
"2018-05-27 15:15:00";2,734;2,12
"2018-05-27 15:30:00";2,946;1,973
"2018-05-27 15:45:00";4,28;1,08
"2018-05-27 16:00:00";3,215;1,888
"2018-05-27 16:15:00";2,908;1,743
"2018-05-27 16:30:00";1,001;1,618
"2018-05-27 16:45:00";3,024;1,487
"2018-05-27 17:00:00";2,929;1,341
"2018-05-27 17:15:00";1,858;1,208
"2018-05-27 17:30:00";3,525;1,051
"2018-05-27 17:45:00";1,74;0,894
"2018-05-27 18:00:00";3,538;0,73
"2018-05-27 18:15:00";3,854;0,566
"2018-05-27 18:30:00";2,116;0,42
"2018-05-27 18:45:00";3,579;0,284
"2018-05-27 19:00:00";3,647;0,171
"2018-05-27 19:15:00";3,019;0,089
"2018-05-27 19:30:00";3,939;0,044
"2018-05-27 19:45:00";1,773;0,025
"2018-05-27 20:00:00";4,455;-0,002
"2018-05-27 20:15:00";2,568;-0,01
"2018-05-27 20:30:00";3,67;-0,008
"2018-05-27 20:45:00";2,029;-0,007
"2018-05-27 21:00:00";2,612;-0,006
"2018-05-27 21:15:00";1,98;-0,006
"2018-05-27 21:30:00";2,475;-0,006
"2018-05-27 21:45:00";2,91;-0,007
"2018-05-27 22:00:00";1,222;-0,008
"2018-05-27 22:15:00";2,239;-0,007
"2018-05-27 22:30:00";2,706;-0,006
"2018-05-27 22:45:00";1,158;-0,005
"2018-05-27 23:00:00";2,478;-0,007
"2018-05-27 23:15:00";2,212;-0,007
"2018-05-27 23:30:00";1,187;-0,005
"2018-05-27 23:45:00";2,454;-0,007
"2018-05-28 00:00:00";2,42;-0,006
"2018-05-28 00:15:00";0,439;-0,006
"2018-05-28 00:30:00";2,07;-0,007
"2018-05-28 00:45:00";1,59;-0,006
"2018-05-28 01:00:00";0,791;-0,006
"2018-05-28 01:15:00";1,972;-0,006
"2018-05-28 01:30:00";0,302;-0,006
"2018-05-28 01:45:00";1,094;-0,006
"2018-05-28 02:00:00";0,367;-0,006
"2018-05-28 02:15:00";0,663;-0,006
"2018-05-28 02:30:00";1,435;-0,006
"2018-05-28 02:45:00";0,273;-0,006
"2018-05-28 03:00:00";1,448;-0,006
"2018-05-28 03:15:00";0,586;-0,006
"2018-05-28 03:30:00";0,274;-0,006
"2018-05-28 03:45:00";0,23;-0,007
"2018-05-28 04:00:00";0,283;-0,006
"2018-05-28 04:15:00";0,368;-0,006
"2018-05-28 04:30:00";1,805;-0,006
"2018-05-28 04:45:00";0,329;-0,006
"2018-05-28 05:00:00";0,709;-0,007
"2018-05-28 05:15:00";1,07;-0,007
"2018-05-28 05:30:00";0,368;-0,006
"2018-05-28 05:45:00";1,642;-0,006
"2018-05-28 06:00:00";0,333;-0,006
"2018-05-28 06:15:00";0,181;-0,007
"2018-05-28 06:30:00";0,262;-0,007
